id,c_holder,c_cates,c_author,c_lang,record_type,status,number_of_pages,url
10108,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 171v",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10108
10107,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 171r",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10107
10106,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 170v",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10106
10105,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 170r",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10105
10104,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 169v",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10104
10103,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 169r",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10103
10102,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 168v",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10102
10101,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 168r",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10101
10100,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 167v",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10100
10099,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 167r",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10099
10098,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 166v",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10098
10097,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 166r",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10097
10096,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 165v170v",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10096
10095,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 165v170r",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10095
10094,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 165v",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10094
10093,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 165r",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10093
10092,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 164v",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10092
10091,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 164r",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10091
10090,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 163v",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10090
10089,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 163r",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10089
10088,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 162v",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10088
10087,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 162r",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10087
10086,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 161v",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10086
10085,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 161r",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10085
10084,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 160v",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10084
10083,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 160r",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10083
10082,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 159r",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,2,https://de-crypt.org/decrypt-web/RecordsView/10082
10081,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 158v",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10081
10080,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 158r",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10080
10079,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 157v",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10079
10078,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 156v",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,2,https://de-crypt.org/decrypt-web/RecordsView/10078
10077,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 156r",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10077
10076,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 155v",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10076
10075,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 155r",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10075
10074,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 154r",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10074
10073,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 153v",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,2,https://de-crypt.org/decrypt-web/RecordsView/10073
10072,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 153r",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10072
10071,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 152v",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10071
10070,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 152r",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10070
10069,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 151v",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10069
10068,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 151r",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10068
10067,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 150v",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10067
10066,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 150r",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10066
10065,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 149v",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10065
10064,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 149r",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10064
10063,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 148v",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10063
10062,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 148r",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10062
10061,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 147v",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10061
10060,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 147r",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10060
10059,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 145v",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10059
10058,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 145r",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10058
10057,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 144v",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10057
10056,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 144r",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10056
10055,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 143v",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10055
10054,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 143r",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10054
10053,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 142v",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10053
10052,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 141r",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,3,https://de-crypt.org/decrypt-web/RecordsView/10052
10051,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 139v",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10051
10050,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 139r",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10050
10049,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 138v",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10049
10048,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 138r",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10048
10047,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 137v",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10047
10046,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 137r",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10046
10045,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 136v",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10045
10044,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 136r",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10044
10043,"Cremona ,State Library of Cremona / Biblioteca Statale di Cremona: www.bibliocremona.it Via Ugolani Dati, 4 - 26100 Cremona Italy, Cremona, BSCr, LC, ms. Albertoni 97 135v",1440 - 1480,,"Cleartext: Latin, Italian Plaintext: Italian",Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/10043
